"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"1",13977,"413198","0","0","0","0","90","3218","176","GK","Benoit Costil","h","0","0","0","0","0","0","0","0.01578649692237377","0.01578649692237377","1"
"2",13977,"413199","0","0","0","0","90","3399","176","DR","Youssouf Sabaly","h","0","0","0","0","0","0","0","0.01578649692237377","0.01578649692237377","2"
"3",13977,"413201","0","0","0","0","90","494","176","DC","Laurent Koscielny","h","0","0","0","0","0","0","0","0","0","3"
"4",13977,"413200","0","0","0","0","90","3305","176","DC","Paul Baysse","h","0","0","0","0","0","0","0","0.01578649692237377","0.01578649692237377","3"
"5",13977,"413202","0","0","0","0","77","3576","176","DL","Maxime Poundje","h","0","0","413210","0","0","0","0","0","0","4"
"6",13977,"413204","0","0","1","0.01578649692237377","90","6902","176","MC","Toma Basic","h","0","0","0","0","0","0","0","0.01578649692237377","0.01578649692237377","9"
"7",13977,"413205","0","0","0","0","19","8166","176","MC","Mehdi Zerkane","h","0","1","0","0","0","0","0","0","0","9"
"8",13977,"413203","0","0","2","0.019908204674720764","90","6060","176","MC","Otávio","h","1","0","0","0","1","0","0.0167586300522089","0.036666836589574814","0","9"
"9",13977,"413206","0","0","0","0","66","3244","176","FWR","Nicolas de Preville","h","1","0","413211","0","3","0","0.575173020362854","0.04431022331118584","0.03254512697458267","14"
"10",13977,"413207","0","0","0","0","48","5587","176","FW","Josh Maja","h","0","0","413209","0","0","0","0","0","0","15"
"11",13977,"413208","0","0","2","0.5643800497055054","77","7746","176","FWL","Hwang Ui-Jo","h","0","0","413212","0","0","0","0","0.0167586300522089","0","16"
"12",13977,"413210","0","0","0","0","13","3652","176","Sub","Enock Kwateng","h","0","0","0","413202","0","0","0","0","0","17"
"13",13977,"413211","0","0","0","0","24","3477","176","Sub","Jimmy Briand","h","0","0","0","413206","0","0","0","0","0","17"
"14",13977,"413209","0","0","0","0","42","6884","176","Sub","Remi Oudin","h","0","0","0","413207","0","0","0","0","0","17"
"15",13977,"413212","0","0","0","0","13","6947","176","Sub","Samuel Kalu","h","0","0","0","413208","0","0","0","0","0","17"
"16",13977,"413213","0","0","0","0","90","3201","168","GK","Alban Lafont","a","0","0","0","0","0","0","0","0","0","1"
"17",13977,"413214","0","0","0","0","90","1752","168","DR","Fabio","a","0","0","0","0","1","0","0.0136354248970747","0.04922271519899368","0.04922271519899368","2"
"18",13977,"413216","0","0","0","0","90","3670","168","DC","Nicolas Pallois","a","0","0","0","0","0","0","0","0.03463408350944519","0.03463408350944519","3"
"19",13977,"413215","0","0","1","0.0136354248970747","90","6112","168","DC","Andrei Girotto","a","0","0","0","0","0","0","0","0.03463408350944519","0.02099865861237049","3"
"20",13977,"413217","0","0","0","0","84","3655","168","DL","Charles Traore","a","1","0","413225","0","0","0","0","0.02099865861237049","0.02099865861237049","4"
"21",13977,"413218","0","0","1","0.09248262643814087","90","7760","168","MR","Abdoul Kader Bamba","a","0","0","413226","0","1","0","0.029603559523820877","0.04419218748807907","0.014588629826903343","8"
"22",13977,"413219","0","0","0","0","90","7278","168","MC","Imran Louza","a","0","0","0","0","2","0","0.031100714579224586","0.0953383594751358","0.06423764675855637","9"
"23",13977,"413220","0","0","1","0.016512086614966393","90","1022","168","MC","Pedro Chirivella","a","1","0","0","0","0","0","0","0.037510745227336884","0.02099865861237049","9"
"24",13977,"413221","0","0","1","0.014588629826903343","90","7169","168","ML","Moses Simon","a","0","0","0","0","1","0","0.02099865861237049","0.04922271519899368","0.03463408350944519","10"
"25",13977,"413222","0","0","2","0.05060221999883652","85","6018","168","FW","Samuel Moutoussamy","a","0","0","413224","0","0","0","0","0.05060221999883652","0.02099865861237049","15"
"26",13977,"413223","0","0","0","0","69","6232","168","FW","Kalifa Coulibaly","a","0","0","413227","0","0","0","0","0.02099865861237049","0.02099865861237049","15"
"27",13977,"413225","0","0","0","0","6","3521","168","Sub","Dennis Appiah","a","0","0","0","413217","0","0","0","0","0","17"
"28",13977,"413226","0","0","0","0","1","3475","168","Sub","Ludovic Blas","a","0","0","0","413218","0","0","0","0","0","17"
"29",13977,"413224","0","0","0","0","5","3479","168","Sub","Marcus Coco","a","0","0","0","413222","0","0","0","0.0136354248970747","0.0136354248970747","17"
"30",13977,"413227","0","0","0","0","21","8218","168","Sub","Bridge Ndilu","a","1","0","0","413223","0","0","0","0","0","17"
"1",13978,"413319","0","0","0","0","90","1455","181","GK","Alfred Gomis","h","0","0","0","0","0","0","0","0","0","1"
"2",13978,"413320","0","0","0","0","90","8155","181","DR","Ahmad Toure Ngouyamsa Nounchili","h","0","0","0","0","0","0","0","0.1452072411775589","0.1452072411775589","2"
"3",13978,"413322","0","0","0","0","90","4883","181","DC","Bruno Ecuele Manga","h","0","0","0","0","0","0","0","0.129535973072052","0.129535973072052","3"
"4",13978,"413321","0","0","0","0","90","3677","181","DC","Wesley Lautoa","h","0","0","0","0","0","0","0","0.2614361047744751","0.2614361047744751","3"
"5",13978,"413323","0","0","1","0.015918714925646782","45","7998","181","DL","Ngonda Muzinga","h","0","0","413331","0","0","0","0","0.14781884849071503","0.1319001317024231","4"
"6",13978,"413325","0","0","0","0","90","1720","181","MC","Didier Ndong","h","0","0","0","0","1","0","0.12058380246162415","0.2771073877811432","0.2771073877811432","9"
"7",13978,"413326","0","0","0","0","90","2291","181","MC","Pape Cheikh","h","0","0","0","0","1","0","0.008952177129685879","0.15415941178798676","0.1452072411775589","9"
"8",13978,"413324","0","0","1","0.42674919962882996","71","5725","181","MC","Jordan Marié","h","0","0","413330","0","0","0","0","0.4740716516971588","0.047322455793619156","9"
"9",13978,"413327","0","0","3","0.15427739918231964","90","7562","181","FWR","Eric Junior Dina Ebimbe","h","0","0","0","0","1","0","0.1319001317024231","0.2771073877811432","0.1319001317024231","14"
"10",13978,"413328","0","0","3","0.188174769282341","80","8629","181","FW","Aurelien Scheidler","h","0","0","413333","0","1","0","0.42674919962882996","0.6149239540100098","0","15"
"11",13978,"413329","0","0","0","0","80","8023","181","FWL","Mounir Chouiar","h","0","0","413332","0","4","0","0.09693476557731628","0.21976473927497864","0.1319001317024231","16"
"12",13978,"413333","0","0","0","0","10","7749","181","Sub","Rayan Philippe","h","0","0","0","413328","0","0","0","0","0","17"
"13",13978,"413331","0","0","1","0.010877561755478382","45","5620","181","Sub","Romain Amalfitano","h","0","0","0","413323","0","0","0","0.01982973888516426","0.008952177129685879","17"
"14",13978,"413332","0","0","0","0","10","8208","181","Sub","Mihai-Alexandru Dobre","h","0","0","0","413329","0","0","0","0","0","17"
"15",13978,"413330","0","0","0","0","19","5621","181","Sub","Frederic Sammaritano","h","0","0","0","413324","0","0","0","0","0","17"
"16",13978,"413334","0","0","0","0","90","3251","167","GK","Paul Bernardoni","a","0","0","0","0","0","0","0","0.0579577200114727","0.0579577200114727","1"
"17",13978,"413335","0","0","0","0","90","5732","167","DR","Abdoulaye Bamba","a","0","0","0","0","2","0","0.347995400428772","0.347995400428772","0","2"
"18",13978,"413336","0","0","0","0","90","3488","167","DC","Romain Thomas","a","0","0","0","0","0","0","0","0.347995400428772","0.347995400428772","3"
"19",13978,"413337","1","0","2","0.4241400361061096","90","3487","167","DC","Ismael Traoré","a","0","0","0","0","0","0","0","0.347995400428772","0.347995400428772","3"
"20",13978,"413338","0","0","0","0","70","7358","167","DL","Souleyman Doumbia","a","0","0","413347","0","0","0","0","0.347995400428772","0.347995400428772","4"
"21",13978,"413339","0","0","1","0.013583546504378319","90","5654","167","DMC","Baptiste Santamaria","a","0","0","0","0","0","0","0","0","0","7"
"22",13978,"413340","0","0","4","0.21996265649795532","90","4849","167","MR","Sada Thioub","a","0","0","0","0","1","0","0.5034468770027161","0.5956510901451111","0.5376933813095093","8"
"23",13978,"413342","0","0","0","0","79","3490","167","MC","Thomas Mangani","a","0","0","413348","0","2","0","0.0545053631067276","0","0","9"
"24",13978,"413341","0","0","2","0.5367897152900696","90","6019","167","MC","Angelo Fulgini","a","0","0","413349","0","3","0","0.09989332407712936","1.0411401987075806","0.5376933813095093","9"
"25",13978,"413343","0","0","1","0.021162498742341995","80","7743","167","ML","Pereira Lage","a","0","0","413345","0","0","0","0","0","0","10"
"26",13978,"413344","0","0","1","0.29003769159317017","71","6251","167","FW","Wilfried Kanga","a","0","0","413346","0","0","0","0","0.29003769159317017","0","15"
"27",13978,"413345","0","0","1","0.5376933813095093","10","7064","167","Sub","Farid El Melali","a","0","0","0","413343","0","0","0","0.5376933813095093","0","17"
"28",13978,"413348","0","0","0","0","11","3495","167","Sub","Pierrick Capelle","a","0","0","0","413342","1","0","0.07175914198160172","0","0","17"
"29",13978,"413346","0","0","0","0","19","3344","167","Sub","Casimir Ninga","a","0","0","0","413344","0","0","0","0.5376933813095093","0.5376933813095093","17"
"30",13978,"413349","0","0","0","0","1","3334","167","Sub","Lassana Coulibaly","a","0","0","0","413341","0","0","0","0","0","17"
"31",13978,"413347","0","0","0","0","20","8632","167","Sub","Enzo Ebosse","a","0","0","0","413338","1","0","0.5376933813095093","0.5376933813095093","0","17"
"1",13979,"413440","0","0","0","0","90","3737","160","GK","Mike Maignan","h","0","0","0","0","0","0","0","0.3186255097389221","0.3186255097389221","1"
"2",13979,"413441","0","0","0","0","90","6872","160","DR","Mehmet Zeki Çelik","h","0","0","0","0","1","0","0.015210350975394249","0.3338358402252197","0.3338358402252197","2"
"3",13979,"413442","0","0","0","0","90","8635","160","DC","Sven Botman","h","0","0","0","0","0","0","0","0.03803807869553566","0.03803807869553566","3"
"4",13979,"413443","0","0","0","0","90","834","160","DC","José Fonte","h","0","0","0","0","0","0","0","0.3338358402252197","0.3338358402252197","3"
"5",13979,"413444","0","0","0","0","42","7432","160","DL","Reinildo","h","0","1","0","0","0","0","0","0","0","4"
"6",13979,"413445","0","0","0","0","90","3223","160","DMC","Benjamin André","h","0","0","413455","0","2","0","0.044310517609119415","0.37814638018608093","0.34554311633110046","7"
"7",13979,"413446","0","0","0","0","49","5704","160","DMC","Xeka","h","0","0","413452","0","1","1","0.3186255097389221","0.3512287437915802","0.3512287437915802","7"
"8",13979,"413448","0","0","2","0.034535009413957596","85","5228","160","AMC","Renato Sanches","h","0","0","413451","0","0","0","0","0.3857637345790863","0.3512287437915802","12"
"9",13979,"413447","1","0","1","0.3186255097389221","90","3749","160","AMC","Jonathan Bamba","h","0","0","0","0","1","0","0.02282772772014141","0.3683708608150482","0.026917630806565285","12"
"10",13979,"413449","0","0","0","0","67","8636","160","FW","Jonathan Christian David","h","0","0","413454","0","0","0","0","0","0","15"
"11",13979,"413450","0","0","1","0.03260323777794838","85","5661","160","FW","Jonathan Ikone","h","0","0","413453","0","0","0","0","0.03260323777794838","0","15"
"12",13979,"413451","0","0","1","0.015210350975394249","5","6012","160","Sub","Luiz Araujo","h","0","0","0","413448","0","0","0","0.015210350975394249","0","17"
"13",13979,"413454","0","0","0","0","23","8637","160","Sub","Burak Yilmaz","h","0","0","0","413449","0","0","0","0","0","17"
"14",13979,"413452","0","0","0","0","41","7755","160","Sub","Domagoj Bradaric","h","0","0","0","413446","0","0","0","0","0","17"
"15",13979,"413455","0","0","0","0","1","7756","160","Sub","Yusuf Yazici","h","0","0","0","413445","0","0","0","0","0","17"
"16",13979,"413453","0","0","0","0","5","6310","160","Sub","Boubakary Soumare","h","0","0","0","413450","0","0","0","0.015210350975394249","0.015210350975394249","17"
"17",13979,"413456","0","0","0","0","90","6880","163","GK","Edouard Mendy","a","0","0","0","0","1","0","0.032830435782670975","0.09787099808454514","0.06504056602716446","1"
"18",13979,"413457","0","0","0","0","34","7511","163","DR","Sacha Boey","a","0","1","0","0","0","0","0","0.02581617422401905","0.02581617422401905","2"
"19",13979,"413458","1","0","1","0.15015970170497894","90","3542","163","DC","Damien Da Silva","a","0","0","0","0","0","0","0","0.7583860158920288","0.7583860158920288","3"
"20",13979,"413459","0","0","0","0","90","6935","163","DC","Naif Aguerd","a","0","0","0","0","1","0","0.03504093363881111","0.09474804997444153","0.059707120060920715","3"
"21",13979,"413460","0","0","3","0.12912164628505707","90","5635","163","DL","Faitout Maouassa","a","0","0","0","0","1","0","0.05213293060660362","0.23013436794281006","0.10544519126415253","4"
"22",13979,"413463","0","0","1","0.01750417798757553","90","2413","163","MC","Steven N&#039;Zonzi","a","0","0","0","0","0","0","0","0.14048612117767334","0.14048612117767334","9"
"23",13979,"413461","0","0","0","0","41","3346","163","MC","Jonas Martin","a","0","0","413470","0","1","0","0.018241986632347107","0.018241986632347107","0.018241986632347107","9"
"24",13979,"413462","0","0","0","0","67","4773","163","MC","Benjamin Bourigeaud","a","0","0","413469","0","2","0","0.025078367441892624","0.007574188057333231","0.007574188057333231","9"
"25",13979,"413464","0","0","2","0.04040462523698807","67","8026","163","FWR","Raphinha","a","0","0","413468","0","0","0","0","0.04040462523698807","0","14"
"26",13979,"413465","0","0","1","0.059423912316560745","67","1126","163","FW","M&#039;Baye Niang","a","0","0","413467","0","0","0","0","0.07766589522361755","0.018241986632347107","15"
"27",13979,"413466","0","0","1","0.09835214167833328","90","5611","163","FWL","Martin Terrier","a","0","0","0","0","0","0","0","0.7184333801269531","0.6200812458992004","16"
"28",13979,"413469","0","0","3","0.6428160667419434","23","7359","163","Sub","Eduardo Camavinga","a","0","0","0","413462","1","1","0.15015970170497894","0.7577143311500549","0.1522144228219986","17"
"29",13979,"413467","0","0","1","0.06504056602716446","23","5655","163","Sub","Flavien Tait","a","1","0","0","413465","0","0","0","0.6308075189590454","0.6308075189590454","17"
"30",13979,"413470","0","0","1","0.018200071528553963","49","8639","163","Sub","Brandon Soppy","a","0","0","0","413461","0","0","0","0.6857712864875793","0.6857712864875793","17"
"31",13979,"413468","0","0","2","0.08717386424541473","23","3721","163","Sub","Romain Del Castillo","a","0","0","0","413464","2","0","0.603083074092865","0.7179813981056213","0.6308075189590454","17"
"1",13982,"413471","0","0","0","0","90","3451","171","GK","Benjamin Lecomte","h","0","0","0","0","0","0","0","0.13088135421276093","0.13088135421276093","1"
"2",13982,"413472","0","0","0","0","90","6006","171","DR","Ruben Aguilar","h","0","0","0","0","5","0","0.41490834951400757","0.461456298828125","0.18227657675743103","2"
"3",13982,"413474","1","0","2","0.6238178610801697","90","7240","171","DC","Benoit Badiashile Mukinayi","h","0","0","0","0","0","0","0","0.1710163801908493","0.1710163801908493","3"
"4",13982,"413473","1","0","2","0.4760003685951233","90","6885","171","DC","Axel Disasi","h","1","0","0","0","1","0","0.016309954226017","0.1710163801908493","0.1547064334154129","3"
"5",13982,"413475","0","0","0","0","90","5803","171","DL","Fode Toure","h","0","0","0","0","2","0","0.03846612572669983","0.26936209201812744","0.2422347217798233","4"
"6",13982,"413477","0","0","2","0.04015524312853813","90","6945","171","MC","Youssouf Fofana","h","0","0","0","0","2","0","0.08041951805353165","0.2633718252182007","0.20677736401557922","9"
"7",13982,"413478","0","0","4","0.14155009388923645","90","2897","171","MC","Aleksandr Golovin","h","0","0","413484","0","3","1","0.6705965399742126","0.1883288025856018","0","9"
"8",13982,"413476","0","0","3","0.4132097661495209","90","6560","171","MC","Aurelien Tchouameni","h","0","0","0","0","2","1","0.826079249382019","0.24866053462028503","0.16449673473834991","9"
"9",13982,"413479","0","0","3","0.24824588000774384","84","7012","171","FWR","Gelson Martins","h","0","0","413482","0","2","0","0.13088135421276093","0.40295231342315674","0.08685258030891418","14"
"10",13982,"413480","0","0","1","0.44236382842063904","90","3210","171","FW","Wissam Ben Yedder","h","0","0","0","0","1","0","0.032917071133852005","0.0513952262699604","0.0513952262699604","15"
"11",13982,"413481","0","0","1","0.11231309920549393","49","7850","171","FWL","Henry Onyekuru","h","0","0","413483","0","1","0","0.027570152655243874","0.13988324999809265","0","16"
"12",13982,"413483","0","0","2","0.07969578355550766","41","6846","171","Sub","Sofiane Diop","h","0","0","0","413481","1","0","0.09228496998548508","0.16722406446933746","0.0875282883644104","17"
"13",13982,"413484","0","0","2","0.09886705130338669","1","4811","171","Sub","Jean Eudes Aholou","h","0","0","0","413478","0","0","0","0.0875282883644104","0","17"
"14",13982,"413482","0","0","0","0","6","6332","171","Sub","Willem Geubbels","h","0","0","0","413479","0","0","0","0","0","17"
"15",13982,"413485","0","0","0","0","90","7718","177","GK","Predrag Rajkovic","a","0","0","0","0","0","0","0","0.6165180802345276","0.6165180802345276","1"
"16",13982,"413486","0","0","0","0","90","7151","177","DR","Thomas Foket","a","1","0","0","0","0","0","0","0.08172199875116348","0.08172199875116348","2"
"17",13982,"413487","0","0","1","0.09132440388202667","90","8646","177","DC","Wout Faes","a","1","0","0","0","0","0","0","0.3061744272708893","0.3061744272708893","3"
"18",13982,"413488","0","0","0","0","90","5624","177","DC","Yunis Abdelhamid","a","0","0","0","0","0","0","0","0.0971507802605629","0.0971507802605629","3"
"19",13982,"413489","0","0","0","0","90","6882","177","DL","Ghislain Konan","a","0","0","0","0","0","0","0","0.5767101049423218","0.5767101049423218","4"
"20",13982,"413490","0","0","0","0","90","6883","177","DMC","Xavier Chavalerin","a","0","0","0","0","1","0","0.3061744272708893","0.3061744272708893","0.3061744272708893","7"
"21",13982,"413491","0","0","0","0","90","7908","177","DMC","Marshall Munetsi","a","0","0","0","0","0","0","0","0.09047409147024155","0.09047409147024155","7"
"22",13982,"413492","0","0","0","0","59","8004","177","AMR","Dereck Kutesa","a","1","0","413499","0","1","0","0.08172199875116348","0.08172199875116348","0","11"
"23",13982,"413493","1","0","2","0.36228618025779724","63","8294","177","AMC","El Bilal Touré","a","0","0","413498","0","2","1","0.407494455575943","0.7697806358337402","0","12"
"24",13982,"413494","0","0","0","0","63","3786","177","AML","Mathieu Cafaro","a","0","0","413497","0","1","0","0.09132440388202667","0","0","13"
"25",13982,"413495","1","0","4","1.017948031425476","81","7224","177","FW","Boulaye Dia","a","0","0","413496","0","2","0","0.36100977659225464","1.378957748413086","0","15"
"26",13982,"413497","0","0","0","0","27","8312","177","Sub","Kaj Sierhuis","a","0","0","0","413494","0","0","0","0","0","17"
"27",13982,"413498","0","0","1","0.09047409147024155","27","7397","177","Sub","Arbër Zeneli","a","0","0","0","413493","0","0","0","0.36100977659225464","0.2705356776714325","17"
"28",13982,"413496","0","0","0","0","9","7570","177","Sub","Moreto Cassamã","a","0","0","0","413495","0","0","0","0","0","17"
"29",13982,"413499","0","0","1","0.2705356776714325","31","7178","177","Sub","Valon Berisha","a","0","0","0","413492","0","0","0","0.2705356776714325","0","17"
"1",13980,"413500","0","0","0","0","90","3430","179","GK","Paul Nardi","h","0","0","0","0","0","0","0","0","0","1"
"2",13980,"413501","0","0","0","0","90","8649","179","DR","Houboulang Mendes","h","0","0","0","0","0","0","0","0","0","2"
"3",13980,"413503","0","0","0","0","90","3271","179","DC","Jérémy Morel","h","0","0","0","0","0","0","0","0","0","3"
"4",13980,"413502","0","0","0","0","90","8650","179","DC","Julien Laporte","h","1","0","0","0","0","0","0","0","0","3"
"5",13980,"413504","0","0","0","0","90","3464","179","DL","Vincent Le Goff","h","0","0","0","0","0","0","0","0","0","4"
"6",13980,"413506","0","0","0","0","90","8651","179","DMC","Enzo Le Fée","h","0","0","0","0","3","0","1.0802913904190063","1.026185393333435","0","7"
"7",13980,"413505","0","0","0","0","72","3509","179","DMC","Fabien Lemoine","h","0","0","413514","0","0","0","0","0","0","7"
"8",13980,"413507","0","0","0","0","11","8652","179","AMR","Stéphane Diarra","h","0","0","413513","0","0","0","0","0","0","11"
"9",13980,"413508","0","0","1","0.0899834930896759","85","6061","179","AMC","Quentin Boisgard","h","1","0","413512","0","2","1","0.496159166097641","1.251310110092163","0.7152238488197327","12"
"10",13980,"413509","1","0","2","0.5002087950706482","90","5786","179","AML","Yoane Wissa","h","0","0","0","0","0","0","0","0.5901922583580017","0.0899834930896759","13"
"11",13980,"413510","1","0","5","1.9065076112747192","85","8653","179","FW","Adrian Grbic","h","0","0","413511","0","0","0","0","1.045457124710083","0","15"
"12",13980,"413512","0","0","1","0.31096160411834717","5","1064","179","Sub","Sylvain Marveaux","h","0","0","0","413508","0","0","0","0.31096160411834717","0","17"
"13",13980,"413513","0","0","0","0","79","4882","179","Sub","Laurent Abergel","h","0","0","0","413507","0","0","0","0","0","17"
"14",13980,"413511","1","0","1","0.39090460538864136","5","5762","179","Sub","Pierre-Yves Hamel","h","0","0","0","413510","0","0","0","0.39090460538864136","0","17"
"15",13980,"413514","0","0","0","0","18","8654","179","Sub","Franklin Wadja","h","1","0","0","413505","0","0","0","0.31096160411834717","0.31096160411834717","17"
"16",13980,"413515","0","0","0","0","90","5678","225","GK","Eiji Kawashima","a","0","0","0","0","0","0","0","0","0","1"
"17",13980,"413516","0","0","0","0","90","7551","225","DR","Mohamed Simakan","a","1","0","0","0","0","0","0","0","0","2"
"18",13980,"413518","0","0","0","0","90","728","225","DC","Lamine Koné","a","0","0","0","0","0","0","0","0.05476989597082138","0.05476989597082138","3"
"19",13980,"413517","0","0","0","0","90","4242","225","DC","Stefan Mitrovic","a","0","0","0","0","0","0","0","0.05476989597082138","0.05476989597082138","3"
"20",13980,"413519","0","0","0","0","90","6318","225","DL","Lionel Carole","a","1","0","0","0","0","0","0","0.20242013037204742","0.20242013037204742","4"
"21",13980,"413521","0","0","0","0","77","6904","225","DMC","Ibrahima Sissoko","a","0","0","413530","0","1","0","0.03771509975194931","0.0809042751789093","0.04318917542695999","7"
"22",13980,"413520","0","0","0","0","65","1932","225","DMC","Sanjin Prcic","a","0","0","413529","0","0","0","0","0","0","7"
"23",13980,"413522","0","0","0","0","65","5975","225","AMR","Kenny Lala","a","0","0","413526","0","0","0","0","0","0","11"
"24",13980,"413523","0","0","1","0.007316612172871828","84","3549","225","AMC","Adrien Thomasson","a","0","0","413528","0","0","0","0","0.05050578713417053","0.04318917542695999","12"
"25",13980,"413524","1","0","2","0.14217615127563477","77","8655","225","AML","Mehdi Chahiri","a","0","0","413527","0","1","0","0.04318917542695999","0.18536533415317535","0","13"
"26",13980,"413525","0","0","1","0.04318917542695999","90","6905","225","FW","Ludovic Ajorque","a","0","0","0","0","1","1","0.10446105152368546","0.14765022695064545","0","15"
"27",13980,"413526","0","0","0","0","25","3322","225","Sub","Alexander Djiku","a","0","0","0","413522","0","0","0","0.05476989597082138","0.05476989597082138","17"
"28",13980,"413529","0","0","1","0.05696067586541176","25","3461","225","Sub","Majeed Waris","a","0","0","0","413520","0","0","0","0.05696067586541176","0","17"
"29",13980,"413527","0","0","1","0.022413337603211403","13","7762","225","Sub","Jean-Ricner Bellegarde","a","0","0","0","413524","0","0","0","0.022413337603211403","0","17"
"30",13980,"413530","0","0","1","0.05476989597082138","13","6128","225","Sub","Kévin Zohi","a","0","0","0","413521","1","0","0.05696067586541176","0.11173056811094284","0","17"
"31",13980,"413528","0","0","0","0","6","5979","225","Sub","Idriss Saadi","a","0","0","0","413523","1","0","0.05476989597082138","0.05476989597082138","0","17"
"1",13985,"413531","0","0","0","0","90","5614","235","GK","Baptiste Reynet","h","0","0","0","0","0","0","0","0","0","1"
"2",13985,"413532","0","0","0","0","90","6864","235","DR","Renaud Ripart","h","0","0","0","0","2","0","0.29084309935569763","1.0999736785888672","1.0999736785888672","2"
"3",13985,"413533","0","0","2","0.6133993864059448","90","4765","235","DC","Loïck Landre","h","0","0","0","0","0","0","0","0.8091306090354919","0.8091306090354919","3"
"4",13985,"413534","0","0","0","0","90","3373","235","DC","Pablo Martinez","h","0","0","0","0","0","0","0","0.08799449354410172","0.08799449354410172","3"
"5",13985,"413535","1","0","1","0.08799449354410172","82","8656","235","DL","Birger Meling","h","0","0","413543","0","1","1","0.39685437083244324","0.48484885692596436","0","4"
"6",13985,"413536","0","0","0","0","85","4904","235","DMC","Adrián Cubas","h","0","0","413545","0","0","0","0","0.48484885692596436","0.48484885692596436","7"
"7",13985,"413537","0","0","0","0","59","3740","235","DMC","Lucas Deaux","h","1","0","413542","0","0","0","0","0.39685437083244324","0.39685437083244324","7"
"8",13985,"413538","0","0","1","0.028470929712057114","90","7773","235","AMR","Zinedine Ferhat","h","0","0","0","0","1","1","0.1375921666622162","0.8691824674606323","0.7031193375587463","11"
"9",13985,"413539","0","0","2","0.10828373581171036","59","7557","235","AMC","Yassin Benrahou","h","1","0","413544","0","1","0","0.07025374472141266","0.510802149772644","0.39685437083244324","12"
"10",13985,"413540","1","0","1","0.4122762382030487","90","3463","235","AML","Romain Philippoteaux","h","0","0","0","0","4","1","0.7450879216194153","0.9408191442489624","0.4405483901500702","13"
"11",13985,"413541","1","0","4","0.7579512000083923","90","7776","235","FW","Kévin Denkey","h","0","0","0","0","1","1","0.4122762382030487","1.1702274084091187","0","15"
"12",13985,"413544","1","0","1","0.1375921666622162","31","8318","235","Sub","Moussa Koné","h","0","0","0","413539","0","0","0","0.1375921666622162","0","17"
"13",13985,"413542","0","0","0","0","31","7913","235","Sub","Lamine Fomba","h","0","0","0","413537","0","0","0","0","0","17"
"14",13985,"413545","0","0","0","0","5","7852","235","Sub","Sidy Sarr","h","0","0","0","413536","0","0","0","0.13993504643440247","0.13993504643440247","17"
"15",13985,"413543","0","0","0","0","8","6862","235","Sub","Florian Miguel","h","0","0","0","413535","0","0","0","0.13993504643440247","0.13993504643440247","17"
"16",13985,"413546","0","0","0","0","90","7728","241","GK","Gautier Larsonneur","a","0","0","0","0","0","0","0","0","0","1"
"17",13985,"413547","0","0","0","0","90","3517","241","DR","Ronael Pierre Gabriel","a","1","0","0","0","0","0","0","0.042655300348997116","0.042655300348997116","2"
"18",13985,"413548","0","0","2","0.1673719584941864","80","7736","241","DC","Brendan Chardonnet","a","0","1","0","0","0","0","0","0","0","3"
"19",13985,"413549","0","0","0","0","90","8049","241","DC","Jean-Kevin Duverne","a","1","0","0","0","0","0","0","0","0","3"
"20",13985,"413550","0","0","1","0.016470493748784065","90","7729","241","DL","Julien Faussurier","a","1","0","0","0","1","0","0.07321198284626007","0.08968247473239899","0","4"
"21",13985,"413551","0","0","0","0","70","7732","241","DMC","Haris Belkebla","a","0","0","413559","0","0","0","0","0","0","7"
"22",13985,"413552","0","0","0","0","90","6736","241","DMC","Ibrahima Diallo","a","0","0","0","0","0","0","0","0","0","7"
"23",13985,"413553","0","0","1","0.042655300348997116","49","3314","241","AMR","Franck Honorat","a","0","0","413557","0","1","0","0.048569206148386","0.09122450649738312","0","11"
"24",13985,"413554","0","0","3","0.13325177133083344","90","6420","241","AMC","Romain Faivre","a","0","0","0","0","4","0","0.2270638644695282","0.09136083722114563","0","12"
"25",13985,"413555","0","0","2","0.0596919059753418","82","8657","241","AML","Jeremy Le Douaron","a","0","0","413560","0","1","0","0.016470493748784065","0.05912579596042633","0.042655300348997116","13"
"26",13985,"413556","0","0","1","0.048569206148386","70","5724","241","FW","Irvin Cardona","a","0","0","413558","0","1","0","0.042655300348997116","0.09122450649738312","0","15"
"27",13985,"413559","0","0","0","0","20","8658","241","Sub","Heriberto Tavares","a","0","0","0","413551","0","0","0","0","0","17"
"28",13985,"413557","0","0","0","0","41","3243","241","Sub","Gaëtan Charbonnier","a","0","0","0","413553","0","0","0","0","0","17"
"29",13985,"413560","0","0","0","0","8","8151","241","Sub","Hianga&#039;a M&#039;Bock","a","0","0","0","413555","0","0","0","0","0","17"
"30",13985,"413558","0","0","0","0","20","7734","241","Sub","Cristian Battocchio","a","0","0","0","413556","0","0","0","0","0","17"
"1",13984,"413591","0","0","0","0","90","5652","170","GK","Walter Benítez","h","0","0","0","0","0","0","0","0","0","1"
"2",13984,"413592","0","0","0","0","90","8660","170","DR","Jordan Lotomba","h","0","0","413602","0","0","0","0","0.08870459347963333","0.08870459347963333","2"
