"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"25",12573,"390162","0","0","2","0.6594107747077942","90","306","121","FW","Florian Niederlechner","a","0","0","0","0","1","0","0.04366251453757286","0.11483103036880493","0.07116851210594177","15"
"26",12573,"390163","0","0","4","1.4861921072006226","12","2655","121","Sub","Alfred Finnbogason","a","0","0","0","390161","1","0","0.6289656758308411","0.08923624455928802","0.08923624455928802","17"
"27",12573,"390164","0","0","1","0.04236859828233719","19","7043","121","Sub","Eduard Löwen","a","0","0","0","390158","2","0","0.5807697772979736","0.03374064341187477","0.03374064341187477","17"
"1",12565,"390277","0","0","0","0","90","217","117","GK","Manuel Neuer","h","0","0","0","0","0","0","0","0.0961490273475647","0.0961490273475647","1"
"2",12565,"390278","0","0","0","0","90","3363","117","DR","Benjamin Pavard","h","0","0","0","0","1","0","0.13110710680484772","0.66405189037323","0.66405189037323","2"
"3",12565,"390279","0","0","2","0.059819746762514114","90","391","117","DC","David Alaba","h","0","0","0","0","0","0","0","0.7963759899139404","0.7761101126670837","3"
"4",12565,"390280","0","0","0","0","90","220","117","DC","Jérôme Boateng","h","0","0","0","0","0","0","0","0.7233197689056396","0.7233197689056396","3"
"5",12565,"390281","0","0","0","0","90","7345","117","DL","Alphonso Davies","h","0","0","0","0","4","0","0.6602047681808472","1.4290502071380615","1.3608254194259644","4"
"6",12565,"390283","1","0","2","0.5668836832046509","64","229","117","DMC","Thiago Alcántara","h","0","0","390288","0","1","0","0.02351137436926365","0.6839693188667297","0.13156718015670776","7"
"7",12565,"390282","0","0","1","0.02351137436926365","90","223","117","DMC","Joshua Kimmich","h","0","0","0","0","3","0","0.11607971042394638","0.22327624261379242","0.22327624261379242","7"
"8",12565,"390284","1","0","2","0.886672854423523","90","224","117","AMR","Thomas Müller","h","0","0","0","0","2","0","0.6774972677230835","2.073883295059204","0.5698258876800537","11"
"9",12565,"390285","1","0","5","0.8812389969825745","80","335","117","AMC","Leon Goretzka","h","0","0","390289","0","2","1","0.8460690379142761","1.755378246307373","0.15061604976654053","12"
"10",12565,"390286","0","0","1","0.08924387395381927","70","448","117","AML","Ivan Perisic","h","0","0","390290","0","1","0","0.052790332585573196","1.0997014045715332","1.0104575157165527","13"
"11",12565,"390287","1","0","8","1.2322478294372559","90","227","117","FW","Robert Lewandowski","h","0","0","0","0","2","1","0.6416459679603577","1.7766971588134766","0","15"
"12",12565,"390289","0","0","0","0","10","3603","117","Sub","Corentin Tolisso","h","0","0","0","390285","0","0","0","0.03688111901283264","0.03688111901283264","17"
"13",12565,"390290","1","0","1","0.03688111901283264","20","993","117","Sub","Serge Gnabry","h","0","0","0","390286","0","0","0","0.03688111901283264","0","17"
"14",12565,"390288","0","0","2","0.1272600293159485","26","488","117","Sub","Philippe Coutinho","h","0","0","0","390283","1","1","0.03688111901283264","0.7360239028930664","0.5718827247619629","17"
