"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"362","14796",FALSE,92,Burnley,BUR,87,Liverpool,LIV,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"363","14797",FALSE,80,Chelsea,CHE,75,Leicester,LEI,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"364","14798",FALSE,78,Crystal Palace,CRY,83,Arsenal,ARS,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"365","14799",FALSE,72,Everton,EVE,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"366","14800",FALSE,89,Manchester United,MUN,228,Fulham,FLH,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"367","14801",FALSE,86,Newcastle United,NEW,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"368","14802",FALSE,74,Southampton,SOU,245,Leeds,LED,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"369","14803",FALSE,82,Tottenham,TOT,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"370","14804",FALSE,76,West Bromwich Albion,WBA,81,West Ham,WHU,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
"371","14805",FALSE,83,Arsenal,ARS,220,Brighton,BRI,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"372","14806",FALSE,71,Aston Villa,AVL,80,Chelsea,CHE,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"373","14807",FALSE,228,Fulham,FLH,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"374","14808",FALSE,245,Leeds,LED,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"375","14809",FALSE,75,Leicester,LEI,82,Tottenham,TOT,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"376","14810",FALSE,87,Liverpool,LIV,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"377","14811",FALSE,88,Manchester City,MCI,72,Everton,EVE,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"378","14812",FALSE,238,Sheffield United,SHE,92,Burnley,BUR,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"379","14813",FALSE,81,West Ham,WHU,74,Southampton,SOU,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"380","14814",FALSE,229,Wolverhampton Wanderers,WOL,89,Manchester United,MUN,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
