"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"128","15268",TRUE,119,Bayer Leverkusen,LEV,123,Werder Bremen,WER,1,1,0.588228,0.481943,"2021-01-09 14:30:00",0.2914,0.4482,0.2604
"129","15269",TRUE,135,Freiburg,FRE,134,FC Cologne,COL,5,0,2.91627,0.139728,"2021-01-09 14:30:00",0.9642,0.032,0.0038
"130","15270",TRUE,240,Union Berlin,UNI,131,Wolfsburg,WOL,2,2,1.00289,1.89061,"2021-01-09 14:30:00",0.144,0.2291,0.6269
"131","15271",TRUE,124,Schalke 04,SCH,120,Hoffenheim,HOF,4,0,2.13307,1.84328,"2021-01-09 14:30:00",0.4408,0.2461,0.3131
"132","15272",TRUE,125,Mainz 05,MAI,132,Eintracht Frankfurt,EIN,0,2,1.10303,2.44043,"2021-01-09 14:30:00",0.0861,0.1749,0.739
"133","15266",TRUE,136,RasenBallsport Leipzig,RBL,129,Borussia Dortmund,DOR,1,3,1.59439,2.57475,"2021-01-09 17:30:00",0.1459,0.2324,0.6217
"134","15273",TRUE,121,Augsburg,AUG,133,VfB Stuttgart,STU,1,4,0.97454,4.01214,"2021-01-10 14:30:00",0.0161,0.0541,0.9298
"135","15274",TRUE,262,Arminia Bielefeld,,122,Hertha Berlin,HER,1,0,0.623296,0.603143,"2021-01-10 17:00:00",0.2926,0.4168,0.2906
"136","15280",TRUE,240,Union Berlin,UNI,119,Bayer Leverkusen,LEV,1,0,1.21832,0.794473,"2021-01-15 19:30:00",0.476,0.3058,0.2182
"137","15276",TRUE,129,Borussia Dortmund,DOR,125,Mainz 05,MAI,1,1,1.89801,0.536442,"2021-01-16 14:30:00",0.7478,0.1845,0.0677
"138","15277",TRUE,120,Hoffenheim,HOF,262,Arminia Bielefeld,,0,0,0.655307,0.596397,"2021-01-16 14:30:00",0.3151,0.4065,0.2784
"139","15278",TRUE,131,Wolfsburg,WOL,136,RasenBallsport Leipzig,RBL,2,2,0.806904,2.41624,"2021-01-16 14:30:00",0.0412,0.1346,0.8242
"140","15281",TRUE,134,FC Cologne,COL,122,Hertha Berlin,HER,0,0,0.336553,0.419961,"2021-01-16 14:30:00",0.209,0.5318,0.2592
"141","15282",TRUE,123,Werder Bremen,WER,121,Augsburg,AUG,2,0,1.20083,0.943511,"2021-01-16 14:30:00",0.4078,0.346,0.2462
"142","15283",TRUE,133,VfB Stuttgart,STU,130,Borussia M.Gladbach,BMG,2,2,1.63795,1.43375,"2021-01-16 17:30:00",0.4003,0.3085,0.2912
"143","15275",TRUE,117,Bayern Munich,BAY,135,Freiburg,FRE,2,1,3.01697,0.76215,"2021-01-17 14:30:00",0.88,0.0884,0.0316
"144","15279",TRUE,132,Eintracht Frankfurt,EIN,124,Schalke 04,SCH,3,1,1.97864,0.135505,"2021-01-17 17:00:00",0.8685,0.1175,0.014
"145","15285",TRUE,130,Borussia M.Gladbach,BMG,123,Werder Bremen,WER,1,0,0.645527,0.813286,"2021-01-19 17:30:00",0.2603,0.3651,0.3746
"146","15286",TRUE,119,Bayer Leverkusen,LEV,129,Borussia Dortmund,DOR,2,1,1.82076,1.25761,"2021-01-19 19:30:00",0.5145,0.2468,0.2387
"147","15288",TRUE,122,Hertha Berlin,HER,120,Hoffenheim,HOF,0,3,1.33502,1.07527,"2021-01-19 19:30:00",0.4239,0.3233,0.2528
"148","15290",TRUE,125,Mainz 05,MAI,131,Wolfsburg,WOL,0,2,0.372223,0.989418,"2021-01-19 19:30:00",0.1217,0.3366,0.5417
"149","15289",TRUE,124,Schalke 04,SCH,134,FC Cologne,COL,1,2,1.14009,1.7479,"2021-01-20 17:30:00",0.2103,0.246,0.5437
"150","15284",TRUE,136,RasenBallsport Leipzig,RBL,240,Union Berlin,UNI,1,0,1.34987,0.121799,"2021-01-20 19:30:00",0.7397,0.2334,0.0269
"151","15287",TRUE,135,Freiburg,FRE,132,Eintracht Frankfurt,EIN,2,2,0.850102,1.45197,"2021-01-20 19:30:00",0.2033,0.2824,0.5143
"152","15291",TRUE,121,Augsburg,AUG,117,Bayern Munich,BAY,0,1,1.21994,1.98194,"2021-01-20 19:30:00",0.1648,0.2651,0.5701
"153","15292",TRUE,262,Arminia Bielefeld,,133,VfB Stuttgart,STU,3,0,1.8577,1.32249,"2021-01-20 19:30:00",0.5074,0.2608,0.2318
"154","15293",TRUE,130,Borussia M.Gladbach,BMG,129,Borussia Dortmund,DOR,4,2,2.33235,1.93273,"2021-01-22 19:30:00",0.4798,0.25,0.2702
"155","15294",TRUE,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,0,1,0.572384,1.0586,"2021-01-23 14:30:00",0.1815,0.3276,0.4909
"156","15296",TRUE,135,Freiburg,FRE,133,VfB Stuttgart,STU,2,1,1.53443,3.02675,"2021-01-23 14:30:00",0.1148,0.1607,0.7245
"157","15299",TRUE,125,Mainz 05,MAI,136,RasenBallsport Leipzig,RBL,3,2,1.97152,1.86151,"2021-01-23 14:30:00",0.3959,0.2838,0.3203
"158","15300",TRUE,121,Augsburg,AUG,240,Union Berlin,UNI,2,1,0.94986,1.62585,"2021-01-23 14:30:00",0.1331,0.3049,0.562
"159","15301",TRUE,262,Arminia Bielefeld,,132,Eintracht Frankfurt,EIN,1,5,0.328715,2.56406,"2021-01-23 14:30:00",0.019,0.0821,0.8989
"160","15297",TRUE,122,Hertha Berlin,HER,123,Werder Bremen,WER,1,4,1.99787,1.39323,"2021-01-23 17:30:00",0.5154,0.2841,0.2005
"161","15298",TRUE,124,Schalke 04,SCH,117,Bayern Munich,BAY,0,4,0.937959,3.12798,"2021-01-24 14:30:00",0.0513,0.1147,0.834
"162","15295",TRUE,120,Hoffenheim,HOF,134,FC Cologne,COL,3,0,2.66263,2.28505,"2021-01-24 17:00:00",0.4701,0.2494,0.2805
"163","15310",TRUE,133,VfB Stuttgart,STU,125,Mainz 05,MAI,2,0,1.02742,0.298779,"2021-01-29 18:30:00",0.5807,0.3189,0.1004
