"","player_id","xG_sum_l","xG_sum_r","xG_sum_h","goal_count_l","goal_count_r","goal_count_h","shots_count_l","shots_count_r","shots_count_h","player","difference_shots","difference_goals","difference","xG_sum","goal_sum","shot_sum","goal_for_shot"
"155",5248,0.874517746269703,4.73682108800858,0.966303095221519,1,8,0,13,52,5,"Marcel Sabitzer",0.771428571428571,0.535714285714286,0.564977041759184,6.5776419294998,9,70,7.77777777777778
"156",5249,0.877147227525711,2.57194402441382,0.0623635053634644,1,4,0,6,19,1,"Emil Forsberg",0.585714285714286,0.392857142857143,0.208759869602984,3.511454757303,5,26,5.2
"157",5250,0.813359677791595,4.12673106789589,1.67215772066265,0,3,2,4,19,10,"Yussuf Poulsen",0.6,0.392857142857143,0.169627081548166,6.61224846635014,5,33,6.6
"158",5251,0.136698704212904,0.18289640173316,0.0619713217020035,0,0,0,2,5,2,"Rani Khedira",0.514285714285714,0.285714285714286,0.0389151213976942,0.381566427648067,0,9,Inf
"159",5254,1.52339485287666,0.127515438944101,0.737089205533266,1,1,1,24,2,4,"Marcel Halstenberg",0.335714285714286,0.285714285714286,0.273330829864224,2.38799949735403,3,30,10
"160",5257,0.082187831401825,0.533667605370283,0.115528936032206,0,0,1,1,2,4,"Willi Orban",0.5,0.285714285714286,0.034319911152729,0.731384372804314,1,7,7
"161",5265,0.0296620260924101,0.467880921438336,0,0,0,0,1,3,0,"Amir Abrashi",0.507142857142857,0.285714285714286,0.034319911152729,0.497542947530746,0,4,Inf
"162",5266,0.155028887093067,3.0263002095744,0.0105677396059036,0,4,0,2,46,1,"Vincenzo Grifo",0.807142857142857,0.428571428571429,0.577350269189626,3.19189683627337,4,49,12.25
"163",5270,0.964663745835423,0.127386012114584,0,1,0,0,20,4,0,"Gerrit Holtmann",0.378571428571429,0.25,0.237775319311106,1.09204975795001,1,24,24
"164",5273,2.45408025942743,0.728028599172831,0,0,1,0,25,5,0,"Kerem Demirbay",0.35,0.321428571428571,0.297219149138882,3.18210885860026,1,30,30
"165",5292,0.32520030066371,0.334554277360439,0.468870085664093,1,0,0,5,4,5,"Manuel Gulde",0.485714285714286,0.25,0.0129717071325647,1.12862466368824,1,14,14
"166",5302,1.53382827527821,1.92728512361646,0.524179929867387,0,0,0,13,13,9,"Guido Burgstaller",0.492857142857143,0.285714285714286,0.0518868285302589,3.98529332876205,0,35,Inf
"167",5323,0.0706355152651668,0.307786028832197,0.0508838258683681,0,0,0,3,8,1,"Bernard Tekpetey",0.528571428571429,0.285714285714286,0.0810082850786769,0.429305369965732,0,12,Inf
"168",5329,0.991734392940998,0.721460925415158,0.763682981953025,0,0,0,4,13,8,"Stefan Posch",0.557142857142857,0.285714285714286,0.10131227142807,2.47687830030918,0,25,Inf
"169",5340,0.341666921973228,0.116019149310887,0.52582049369812,0,0,1,7,3,1,"Marco Friedl",0.464285714285714,0.285714285714286,0.068639822305458,0.983506564982235,1,11,11
"170",5353,1.26620295550674,2.25000142119825,0.0616701543331146,1,2,0,11,30,1,"Josip Brekalo",0.628571428571429,0.321428571428571,0.330969237305226,3.57787453103811,3,42,14
"171",5355,0.0698835449293256,0.0454245768487453,0.109003096818924,0,0,0,2,1,1,"Jacob Bruun Larsen",0.485714285714286,0.285714285714286,0.0129717071325647,0.224311218596995,0,4,Inf
"172",5356,2.50656438246369,5.62126312963665,0.879346936941147,2,5,0,11,26,8,"Breel Embolo",0.6,0.392857142857143,0.216670226093286,9.00717444904149,7,45,6.42857142857143
"173",5358,2.50894720293581,0.937751211225986,0.0425146520137787,2,0,1,6,5,1,"Lukas Klostermann",0.485714285714286,0.214285714285714,0.0594438298277764,3.48921306617558,3,12,4
"174",5360,0.461730973795056,0.77825546823442,1.16194158419967,1,0,2,6,18,8,"Weston McKennie",0.578571428571429,0.25,0.144446817395524,2.40192802622914,3,32,10.6666666666667
"175",5556,0.101380541920662,1.08394021168351,0,0,0,0,2,9,0,"Ademola Lookman",0.542857142857143,0.285714285714286,0.106177998933456,1.18532075360417,0,11,Inf
"176",5625,1.59730885829777,0.404705897904932,0.0630700439214706,2,0,0,12,2,1,"Kwon Chang-Hoon",0.421428571428571,0.214285714285714,0.136665414932112,2.06508480012417,2,15,7.5
"177",5659,0.825729142874479,0.743070238269866,1.236377524212,1,0,2,3,12,7,"Nordi Mukiele",0.557142857142857,0.25,0.10131227142807,2.80517690535635,3,22,7.33333333333333
"178",5706,4.39723670296371,1.2462943661958,1.69248676300049,5,1,1,27,7,5,"Dodi Lukebakio",0.35,0.142857142857143,0.273330829864224,7.33601783216,7,39,5.57142857142857
"179",5717,0.386378545314074,2.67323828302324,0.012804189696908,1,5,0,2,26,1,"Amine Harit",0.664285714285714,0.428571428571429,0.318005309304344,3.07242101803422,6,29,4.83333333333333
"180",5735,1.8892807289958,2.76209142245352,0.915468353778124,1,1,1,6,16,13,"Jean-Philippe Mateta",0.564285714285714,0.285714285714286,0.115295054918715,5.56684050522745,3,35,11.6666666666667
"181",5989,0.0762811610475183,0.0727756842970848,0.864489415660501,0,0,1,2,1,8,"Moussa Niakhate",0.485714285714286,0.285714285714286,0.0850611720770429,1.0135462610051,1,11,11
"182",5992,3.80206806212664,5.69576260633767,1.5560303684324,4,5,1,15,29,13,"Marcus Thuram",0.592857142857143,0.321428571428571,0.195868482387369,11.0538610368967,10,57,5.7
"183",6045,0.266401696950197,6.0775396572426,0.847037773579359,0,5,2,6,36,4,"Davy Klaassen",0.707142857142857,0.464285714285714,0.402750095269314,7.19097912777215,7,46,6.57142857142857
"184",6081,0.24411385320127,0.673015321604908,0,0,0,0,5,7,0,"Dennis Geiger",0.507142857142857,0.285714285714286,0.0810082850786769,0.917129174806178,0,12,Inf
"185",6084,0.19401284493506,0.321377543732524,0.138013303279877,0,0,1,4,9,2,"Johannes Eggestein",0.528571428571429,0.285714285714286,0.0810082850786769,0.65340369194746,1,15,15
"186",6090,1.23774150758982,3.3655228279531,1.31304911151528,2,1,0,8,14,12,"Simon Terodde",0.535714285714286,0.25,0.068639822305458,5.9163134470582,3,34,11.3333333333333
"187",6096,0.710720427334309,0.398398786783218,0,1,1,0,3,1,0,"Sergio Córdova",0.478571428571429,0.285714285714286,0.034319911152729,1.10911921411753,2,4,2
"188",6097,0,1.19787554442883,0.196855425834656,0,0,0,1,3,3,"Florian Hübner",0.507142857142857,0.285714285714286,0.0259434142651294,1.39473097026348,0,7,Inf
"189",6098,0.135166794061661,0.653477692976594,0.603716913610697,1,1,2,2,6,9,"Niclas Füllkrug",0.521428571428571,0.285714285714286,0.0789038140999669,1.39236140064895,4,17,4.25
"190",6100,0.0126472301781178,0.0467636846005917,0.0896818470209837,0,0,0,1,1,2,"Felix Uduokhai",0.492857142857143,0.285714285714286,0.0129717071325647,0.149092761799693,0,4,Inf
"191",6109,0.467995965853333,0.332859428599477,0,1,1,0,3,7,0,"Konrad Laimer",0.521428571428571,0.285714285714286,0.0789038140999669,0.80085539445281,2,10,5
"192",6145,2.02925093099475,4.21152590960264,0.130038963630795,2,0,0,14,29,3,"Daichi Kamada",0.6,0.214285714285714,0.293229449427882,6.37081580422819,2,46,23
"193",6148,0.49101941101253,0.0387945249676704,0.127993628382683,1,0,0,10,1,1,"Michaël Cuisance",0.428571428571429,0.25,0.116745364193082,0.657807564362884,1,12,12
"194",6170,2.68744575977325,5.28096406534314,3.56949545815587,2,6,4,9,25,20,"André Silva",0.607142857142857,0.428571428571429,0.18390568879874,11.5379052832723,12,54,4.5
"195",6190,0.519756378605962,0.383404449559748,1.4027225067839,0,0,0,4,12,10,"Dawid Kownacki",0.55,0.285714285714286,0.0935403103935281,2.30588333494961,0,26,Inf
"196",6229,0.118855541571975,1.23906502965838,0.201454780995846,0,1,0,3,11,4,"William",0.55,0.321428571428571,0.0979342411936843,1.5593753522262,1,18,18
"197",6271,1.10575815290213,2.7456624256447,0.401195609942079,1,5,0,4,26,5,"Ihlas Bebou",0.65,0.428571428571429,0.279117862357451,4.2526161884889,6,35,5.83333333333333
"198",6296,0.270046792924404,2.40701310709119,0.791817773133516,0,4,0,4,31,8,"Abdelhamid Sabiri",0.685714285714286,0.428571428571429,0.327391086377348,3.46887767314911,4,43,10.75
"199",6327,0,0.0139214480295777,0.0713381990790367,0,0,0,1,1,1,"Kevin Akpoguma",0.492857142857143,0.285714285714286,0,0.0852596471086144,0,3,Inf
"200",6338,0.141035433858633,5.5460375584662,1.87878646887839,1,5,1,2,27,20,"Lucas Alario",0.671428571428571,0.428571428571429,0.289765987963705,7.56585946120322,7,49,7
"201",6345,1.37642973475158,9.37592696864158,0,4,13,0,6,46,0,"Jadon Sancho",0.778571428571429,0.607142857142857,0.561841159768813,10.7523567033932,17,52,3.05882352941176
"202",6357,2.34310095477849,2.14606888964772,0.0240093655884266,2,2,0,26,37,1,"Marco Richter",0.571428571428571,0.285714285714286,0.414486133468448,4.51317921001464,4,64,16
"203",6445,0.546870211139321,0.455311754718423,0.370418708771467,0,0,0,7,4,2,"Elvis Rexhbecaj",0.471428571428571,0.285714285714286,0.0565423605160554,1.37260067462921,0,13,Inf
"204",6475,1.85968247056007,4.55361314304173,2.70537617150694,2,3,3,11,28,13,"Lucas Höler",0.614285714285714,0.321428571428571,0.208759869602984,9.11867178510875,8,52,6.5
"205",6476,0.064697502180934,0.684877936728299,0.0128534743562341,0,1,0,2,11,1,"Mohamed Dräger",0.557142857142857,0.321428571428571,0.123742199430533,0.762428913265467,1,14,14
"206",6484,1.98990101367235,0.435397621244192,1.93812465853989,2,0,4,19,4,6,"Renato Steffen",0.385714285714286,0.214285714285714,0.182988447724639,4.36342329345644,6,29,4.83333333333333
"207",6523,0.88590029347688,5.2602566247806,0.318887464702129,3,5,0,14,55,4,"Milot Rashica",0.785714285714286,0.357142857142857,0.607181210495903,6.4650443829596,8,73,9.125
"208",6542,0.169804062694311,2.4882654491812,0.669363923370838,0,3,1,2,13,5,"Jürgen Locadia",0.571428571428571,0.392857142857143,0.127756498995174,3.32743343524635,4,20,5
"209",6556,3.79247223259881,0.997668948024511,0,4,1,0,31,10,0,"Moussa Diaby",0.342857142857143,0.178571428571429,0.355481581288969,4.79014118062332,5,41,8.2
"210",6708,0.131575966253877,0.832262523472309,0,1,0,0,4,18,0,"Bote Baku",0.592857142857143,0.25,0.212355997866913,0.963838489726186,1,22,22
"211",7028,0.294586807489395,0.0163179058581591,0,0,0,0,1,1,0,"Dennis Jastrzembski",0.492857142857143,0.285714285714286,0.0129717071325647,0.310904713347554,0,2,Inf
"212",7043,0.108224231749773,0.459097209386528,0.32036280632019,0,1,1,2,12,1,"Eduard Löwen",0.564285714285714,0.321428571428571,0.136665414932112,0.887684247456491,2,15,7.5
"213",7049,0.185948725789785,0.0206345785409212,0.449584480375051,1,0,0,5,1,5,"Evan Ndicka",0.464285714285714,0.25,0.0518868285302589,0.656167784705758,1,11,11
"214",7051,1.23031919263303,4.70681626722217,1.39316747803241,2,4,1,13,16,21,"Gonçalo Paciência",0.514285714285714,0.357142857142857,0.0908019499279531,7.33030293788761,7,50,7.14285714285714
"215",7052,2.10393793135881,11.0757403578609,4.40668475488201,1,12,3,10,44,30,"Wout Weghorst",0.735714285714286,0.678571428571429,0.383927470855284,17.5863630441017,16,84,5.25
"216",7054,0.56948952563107,0.667483160272241,0,0,1,0,5,9,0,"Steven Skrzybski",0.521428571428571,0.321428571428571,0.10131227142807,1.23697268590331,1,14,14
"217",7056,0.33121229428798,0.111761363223195,0.0358216278254986,1,0,0,10,3,1,"Niko Gießelmann",0.442857142857143,0.25,0.106177998933456,0.478795285336673,1,14,14
"218",7057,0.159788057208061,0.290711069479585,0,0,0,0,1,8,0,"Jean Zimmer",0.542857142857143,0.285714285714286,0.0979342411936843,0.450499126687646,0,9,Inf
"219",7058,0.516252669505775,0.0753327701240778,0.0562175326049328,0,0,0,18,2,1,"Kevin Stöger",0.378571428571429,0.285714285714286,0.214327776454004,0.647802972234786,0,21,Inf
"220",7059,1.12886515446007,2.97174193710089,0.11677935346961,3,1,0,11,21,2,"Benito Raman",0.564285714285714,0.214285714285714,0.213541249850822,4.21738644503057,4,34,8.5
"221",7060,7.5894916234538,0.892731240019202,2.81462729722261,9,1,5,44,18,11,"Rouwen Hennings",0.307142857142857,0,0.390661648541623,11.2968501606956,15,73,4.86666666666667
"222",7065,2.09061269275844,4.10132015915588,0.268428320065141,3,1,0,17,37,3,"Florian Neuhaus",0.635714285714286,0.214285714285714,0.383927470855284,6.46036117197946,4,57,14.25
"223",7073,0.570922687649727,1.61525803338736,0.135701947845519,1,3,0,5,29,5,"Pierre Kunde",0.664285714285714,0.357142857142857,0.311320971181553,2.32188266888261,4,39,9.75
"224",7080,0.764436475932598,3.89050636067986,0.737079028040171,0,5,0,6,35,10,"Matheus Cunha",0.7,0.464285714285714,0.353106928247487,5.39202186465263,5,51,10.2
"225",7090,0.0307634882628918,4.26997193321586,0.612635776400566,0,4,0,1,18,6,"Krzysztof Piatek",0.614285714285714,0.428571428571429,0.196297548580373,4.91337119787931,4,25,6.25
"226",7107,0.376433286815882,2.55387655831873,0.754511386156082,1,2,1,8,26,2,"Jean-Paul Boëtius",0.621428571428571,0.321428571428571,0.280620931180584,3.6848212312907,4,36,9
"227",7108,0.171660231426358,0.338483300060034,0.295733317732811,0,0,1,3,2,2,"Jonathan Burkardt",0.485714285714286,0.285714285714286,0.0129717071325647,0.805876849219203,1,7,7
"228",7109,0.123886773362756,0.103147400543094,0.193901099264622,0,0,0,3,3,2,"Leandro Barreiro Martins",0.492857142857143,0.285714285714286,0.0129717071325647,0.420935273170471,0,8,Inf
"229",7122,2.00914959236979,0.0679357349872589,0,3,1,0,18,1,0,"Javairo Dilrosun",0.371428571428571,0.214285714285714,0.227282669998045,2.07708532735705,4,19,4.75
"230",7140,0.127025201916695,0.526016268879175,0.04487144947052,0,0,0,1,7,1,"Adam Bodzek",0.535714285714286,0.285714285714286,0.0778302427953883,0.69791292026639,0,9,Inf
"231",7178,0.0699809342622757,0.194591674022377,0.616174355149269,0,0,0,1,9,2,"Valon Berisha",0.55,0.285714285714286,0.0979342411936843,0.880746963433921,0,12,Inf
"232",7180,0.0207134895026684,0.152846641838551,0.0795355662703514,0,0,0,1,3,1,"Michael Lang",0.507142857142857,0.285714285714286,0.0259434142651294,0.25309569761157,0,5,Inf
"233",7255,0.211003199219704,0.130295595154166,0.11768427491188,0,0,0,3,3,2,"Oliver Fink",0.492857142857143,0.285714285714286,0.0129717071325647,0.45898306928575,0,8,Inf
"234",7286,0.0962391095235944,0.0486299954354763,0,0,0,0,5,1,0,"Juan Miranda",0.464285714285714,0.285714285714286,0.0594438298277764,0.144869104959071,0,6,Inf
"235",7295,0.982413433492184,2.46543753426522,0.519569624215364,1,3,0,8,18,4,"Joshua Sargent",0.564285714285714,0.357142857142857,0.162016570157354,3.96742059197277,4,30,7.5
"236",7309,0.677537146955729,0.982783815823495,0.0615829490125179,0,3,0,5,10,1,"Ahmed Kutucu",0.528571428571429,0.392857142857143,0.10131227142807,1.72190391179174,3,16,5.33333333333333
"237",7345,1.41427734214813,0.955083936452866,0,1,2,0,10,2,0,"Alphonso Davies",0.435714285714286,0.321428571428571,0.118887659655553,2.36936127860099,3,12,4
"238",7352,0.110732618719339,0.228174543008208,0.0278406944125891,0,0,0,2,4,1,"Tyler Adams",0.507142857142857,0.285714285714286,0.034319911152729,0.366747856140137,0,7,Inf
"239",7376,1.08503530919552,0.0902825221419334,0.455343067646027,1,0,2,2,1,7,"Ozan Kabak",0.485714285714286,0.25,0.0722234086977619,1.63066089898348,3,10,3.33333333333333
"240",7394,0.278022218495607,2.34021113347262,0,0,2,0,4,19,0,"Rabbi Matondo",0.6,0.357142857142857,0.225050707543527,2.61823335196823,2,23,11.5
"241",7401,0.258880297653377,0.473668487742543,0.194187975488603,0,0,0,4,3,5,"Keven Schlotterbeck",0.485714285714286,0.285714285714286,0.0224676558145057,0.926736760884523,0,12,Inf
"242",7422,0.154922347515821,7.25726764835417,1.8953772643581,0,5,2,3,38,15,"Christoph Baumgartner",0.742857142857143,0.464285714285714,0.399604381170234,9.3075672602281,7,56,8
"243",7501,0.2642722427845,0.367342611774802,0.0868074242025614,0,0,0,5,12,2,"Amadou Haidara",0.542857142857143,0.285714285714286,0.115295054918715,0.718422278761864,0,19,Inf
"244",7522,0.0747699737548828,0.21637929789722,0.0803956240415573,0,0,0,1,4,1,"Nassim Boujellab",0.514285714285714,0.285714285714286,0.0389151213976942,0.37154489569366,0,6,Inf
"245",7569,0.0284310597926378,0.260146060027182,0.01823341101408,0,0,0,1,5,1,"Brandon Borrello",0.521428571428571,0.285714285714286,0.0518868285302589,0.3068105308339,0,7,Inf
"246",7783,0.606415992602706,0.557505476288497,0.040057048201561,1,0,0,21,10,1,"Xaver Schlager",0.414285714285714,0.25,0.225050707543527,1.20397851709276,1,32,32
"247",7784,1.48538269661367,1.9761311467737,1.12164732813835,0,2,0,8,16,5,"Joao Victor",0.55,0.357142857142857,0.127756498995174,4.58316117152572,2,29,14.5
"248",7785,0.62012804299593,0.178950510919094,0.367356982082129,1,0,0,2,8,2,"Kingsley Ehizibue",0.535714285714286,0.25,0.0778302427953883,1.16643553599715,1,12,12
"249",7786,0.988405749201775,0.195833720266819,1.21888102963567,0,0,1,5,2,7,"Rafael Czichos",0.471428571428571,0.285714285714286,0.0565423605160554,2.40312049910426,1,14,14
"250",7787,0.0480381734669209,0.257898794487119,0,0,0,0,1,6,0,"Birger Verstraete",0.528571428571429,0.285714285714286,0.0722234086977619,0.30593696795404,0,7,Inf
"251",7788,0.648625088855624,0.212014284916222,0.0104121211916208,0,0,0,7,5,1,"Kingsley Schindler",0.478571428571429,0.285714285714286,0.068639822305458,0.871051494963467,0,13,Inf
"252",7794,1.14809742756188,0.728516303002834,0.0281337685883045,1,0,0,16,3,1,"Jamilu Collins",0.4,0.25,0.182988447724639,1.90474749915302,1,20,20
"253",7795,0.640189416706562,1.97496000723913,0.513975721783936,0,2,0,17,32,2,"Kai Pröger",0.6,0.357142857142857,0.337014837217585,3.12912514572963,2,51,25.5
"254",7796,0.650404628366232,0.91906279977411,0.319855445064604,1,0,1,4,4,6,"Klaus Gjasula",0.492857142857143,0.25,0.0259434142651294,1.88932287320495,2,14,7
"255",7797,0.119536133483052,1.01761009171605,0.152210848405957,0,1,0,5,30,2,"Sebastian Vasiliadis",0.671428571428571,0.321428571428571,0.345398345141546,1.28935707360506,1,37,37
"256",7798,0.772594379261136,2.69401792716235,0.158815458416939,1,0,0,9,36,1,"Christopher Antwi-Adjei",0.685714285714286,0.25,0.412043168377329,3.62542776484042,1,46,46
"257",7799,4.35300749866292,0.914889261126518,0.431910435669124,5,0,0,31,3,8,"Sven Michel",0.292857142857143,0.107142857142857,0.335513650078797,5.69980719545856,5,42,8.4
"258",7800,1.31065933220088,3.26362738478929,0,1,4,0,6,17,0,"Streli Mamba",0.571428571428571,0.392857142857143,0.193708896189787,4.57428671699017,5,23,4.6
"259",7801,0.64392626285553,0.706382378935814,0.0548645108938217,0,1,1,3,10,1,"Cauly Oliveira Souza",0.542857142857143,0.321428571428571,0.106177998933456,1.40517315268517,2,14,7
"260",7802,0.419995214790106,2.20486913342029,0.436294731684029,1,2,0,5,11,4,"Ben Zolinski",0.535714285714286,0.321428571428571,0.0850611720770429,3.06115907989442,3,20,6.66666666666667
"261",7804,0.100780746899545,0.0169000197201967,0,0,0,0,6,2,0,"Laurent Jans",0.464285714285714,0.285714285714286,0.068639822305458,0.117680766619742,0,8,Inf
"262",7810,1.96889665164053,3.5347948493436,1.25796690676361,2,2,2,10,40,10,"Ruben Vargas",0.707142857142857,0.285714285714286,0.389151213976942,6.76165840774775,6,60,10
"263",7813,0.0280433166772127,0.122653692960739,0.442020501941442,0,0,2,1,4,7,"Jeremiah St. Juste",0.514285714285714,0.285714285714286,0.0674029674435171,0.592717511579394,2,12,6
"264",7814,0.678946748375893,1.79119120724499,0.343648390844464,0,1,0,3,7,4,"Taiwo Awoniyi",0.521428571428571,0.321428571428571,0.0467701551967641,2.81378634646535,1,14,14
"265",7822,0.790627671405673,1.25727227982134,0.216699287295341,2,2,1,8,15,5,"Dennis Srbeny",0.542857142857143,0.285714285714286,0.115295054918715,2.26459923852235,5,28,5.6
"266",7831,0.685957883484662,1.09535023383796,0.166572824120522,1,0,0,5,6,4,"Stefan Lainer",0.5,0.25,0.0224676558145057,1.94788094144315,1,15,15
"267",7867,3.56157629285008,1.68193464167416,0,3,1,0,53,9,0,"Robert Skov",0.178571428571429,0.214285714285714,0.637200042103265,5.24351093452424,4,62,15.5
"268",7868,0.0276951137930155,0.10191202070564,0,0,0,0,1,5,0,"Diadie Samassékou",0.521428571428571,0.285714285714286,0.0594438298277764,0.129607134498656,0,6,Inf
"269",7876,0.23951106145978,0.153651731088758,0.2047149091959,0,0,0,10,3,1,"Christopher Lenz",0.442857142857143,0.285714285714286,0.106177998933456,0.597877701744437,0,14,Inf
"270",7877,1.23922878317535,1.0657217791304,0,1,0,0,13,36,0,"Robert Andrich",0.657142857142857,0.25,0.409585632530282,2.30495056230575,1,49,49
"271",7878,0.633566223084927,0.0780060216784477,0.0217174123972654,1,0,0,3,2,1,"Suleiman Abdullahi",0.485714285714286,0.25,0.0224676558145057,0.73328965716064,1,6,6
"272",7879,0.685551710426807,2.74317023809999,0.0130289196968079,1,6,0,13,27,1,"Marius Bülter",0.592857142857143,0.464285714285714,0.292367430562947,3.44175086822361,7,41,5.85714285714286
"273",7880,1.67512307316065,6.44809688068926,4.90279492363334,1,4,7,8,29,27,"Sebastian Andersson",0.642857142857143,0.392857142857143,0.260405203348572,13.0260148774832,12,64,5.33333333333333
"274",7881,0.0583644323050976,1.70559549331665,0.139536185190082,0,2,0,1,5,3,"Sebastian Polter",0.521428571428571,0.357142857142857,0.0449353116290114,1.90349611081183,2,9,4.5
"275",7882,0.180857125669718,0.0455092107877135,0,0,0,0,4,2,0,"Sheraldo Becker",0.478571428571429,0.285714285714286,0.0449353116290114,0.226366336457431,0,6,Inf
"276",7883,2.48352523520589,0.33395760320127,0.915846884250641,5,0,0,31,5,8,"Marcus Ingvartsen",0.307142857142857,0.107142857142857,0.319588748020561,3.7333297226578,5,44,8.8
"277",7884,0.159215579740703,0.0607566572725773,0,0,0,0,4,1,0,"Ken Reichel",0.471428571428571,0.285714285714286,0.0467701551967641,0.21997223701328,0,5,Inf
"278",7885,0.235626436769962,0.110407626256347,0.0747787952423096,0,0,0,4,4,1,"Joshua Mees",0.492857142857143,0.285714285714286,0.0389151213976942,0.420812858268619,0,9,Inf
"279",7897,0.203840045258403,0.117499906569719,0.370188198983669,0,0,1,5,2,2,"Louis Schaub",0.471428571428571,0.285714285714286,0.0389151213976942,0.691528150811791,1,9,9
"280",7900,1.54706656187773,2.93422849662602,1.27630983293056,2,3,0,5,11,5,"Sargis Adamyan",0.535714285714286,0.321428571428571,0.0778302427953883,5.75760489143431,5,21,4.2
"281",7996,0.862818658351898,0.0300804115831852,0.0169329270720482,1,0,0,1,1,1,"Michael Parensen",0.492857142857143,0.25,0,0.909831997007132,1,3,3
"282",7997,0.0172108374536037,0.581449508666992,0,0,0,0,1,1,0,"Julian Ryerson",0.492857142857143,0.285714285714286,0.0129717071325647,0.598660346120596,0,2,Inf
"283",8044,0.581682622432709,2.07695024460554,0,1,3,0,1,10,0,"Joshua Zirkzee",0.557142857142857,0.357142857142857,0.123742199430533,2.65863286703825,4,11,2.75
"284",8053,0.188112935051322,0.372298268601298,0.0334855578839779,0,0,0,5,9,1,"Nana Ampomah",0.521428571428571,0.285714285714286,0.0898706232580228,0.593896761536598,0,15,Inf
"285",8070,0.493993312120438,0.0260699484497309,0,0,0,0,1,1,0,"Mateu Morey",0.492857142857143,0.285714285714286,0.0129717071325647,0.520063260570168,0,2,Inf
"286",8137,0.0860749781131744,0.913499623537064,0,0,0,0,1,4,0,"Maximilian Beier",0.514285714285714,0.285714285714286,0.0467701551967641,0.999574601650238,0,5,Inf
"287",8140,0.702134966850281,2.47532200906426,0.765940288081765,1,3,0,3,14,7,"Munas Dabbur",0.571428571428571,0.357142857142857,0.125094613360336,3.9433972639963,4,24,6
"288",8146,2.46744698472321,0.0364118032157421,0.124162551015615,2,0,0,15,1,2,"Ismail Jakobs",0.392857142857143,0.214285714285714,0.175478001543625,2.62802133895457,2,18,9
"289",8191,0.0510986857116222,0.174670800566673,0,0,0,0,1,3,0,"Giovanni Reyna",0.507142857142857,0.285714285714286,0.034319911152729,0.225769486278296,0,4,Inf
"290",8260,6.09265588968992,2.630744561553,0.165944941341877,9,3,1,26,5,2,"Erling Haaland",0.342857142857143,0.0714285714285714,0.293802723581053,8.8893453925848,13,33,2.53846153846154
"291",8292,0.18314890190959,1.67147462815046,0.0685607120394707,0,3,0,3,17,1,"Dani Olmo",0.592857142857143,0.392857142857143,0.195868482387369,1.92318424209952,3,21,7
"292",8301,0.0157662164419889,0.0162551999092102,0,0,0,0,1,1,0,"Antony Evans",0.492857142857143,0.285714285714286,0.0129717071325647,0.0320214163511992,0,2,Inf
"293",8325,0.163817128166556,0.0728385467082262,0,0,0,0,2,3,0,"Exequiel Palacios",0.5,0.285714285714286,0.034319911152729,0.236655674874783,0,5,Inf
"294",8397,0.0970907658338547,0.213463760912418,0,1,0,0,1,3,0,"Florian Wirtz",0.507142857142857,0.25,0.034319911152729,0.310554526746273,1,4,4
