"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","15220","1481102","133","117","2020-11-28 14:30:00","3","2020","1","3","VfB Stuttgart","Bayern Munich","1.38666","0.889035","0.4928","0.2889","0.2183","Bundesliga","15","13","4","6","5","11","7.3529","14.4783"
"1","15214","1481096","130","124","2020-11-28 17:30:00","3","2020","4","1","Borussia M.Gladbach","Schalke 04","3.15544","0.734533","0.8946","0.0772","0.0282","Bundesliga","18","13","9","2","10","8","15.1739","9.3750"
"1","15215","1481097","119","122","2020-11-29 14:30:00","3","2020","0","0","Bayer Leverkusen","Hertha Berlin","1.04196","0.517533","0.4879","0.3483","0.1638","Bundesliga","16","5","1","3","2","3","12.2500","6.8750"
"1","15218","1481100","125","120","2020-11-29 17:00:00","3","2020","1","1","Mainz 05","Hoffenheim","1.78391","1.1082","0.5538","0.254","0.1922","Bundesliga","9","10","3","4","9","7","5.6129","15.8636"
"1","15225","1481224","122","240","2020-12-04 19:30:00","3","2020","3","1","Hertha Berlin","Union Berlin","0.768378","0.268079","0.4785","0.4121","0.1094","Bundesliga","10","5","7","1","4","4","26.6875","5.7200"
"1","15223","1481222","135","130","2020-12-05 14:30:00","3","2020","2","2","Freiburg","Borussia M.Gladbach","4.02129","1.66853","0.8511","0.0977","0.0512","Bundesliga","22","12","7","4","3","5","9.0000","13.1481"
"1","15224","1481223","132","129","2020-12-05 14:30:00","3","2020","1","1","Eintracht Frankfurt","Borussia Dortmund","0.847822","1.1385","0.2564","0.3202","0.4234","Bundesliga","9","16","1","5","3","11","11.5263","12.6552"
"1","15227","1481226","134","131","2020-12-05 14:30:00","3","2020","2","2","FC Cologne","Wolfsburg","1.08565","1.90682","0.1704","0.2426","0.587","Bundesliga","6","16","3","6","7","13","8.7895","19.6111"
"1","15229","1481228","262","125","2020-12-05 14:30:00","3","2020","2","1","Arminia Bielefeld","Mainz 05","1.18485","2.54193","0.0728","0.1679","0.7593","Bundesliga","12","14","5","4","5","5","9.5714","7.0526"
"1","15221","1481220","117","136","2020-12-05 17:30:00","3","2020","3","3","Bayern Munich","RasenBallsport Leipzig","1.00047","1.56492","0.1942","0.2785","0.5273","Bundesliga","9","7","5","4","6","1","23.0000","12.4737"
"1","15228","1481227","123","133","2020-12-06 14:30:00","3","2020","1","2","Werder Bremen","VfB Stuttgart","0.647875","2.13261","0.0486","0.1356","0.8158","Bundesliga","13","11","3","7","4","5","10.7931","8.3611"
"1","15226","1481225","124","119","2020-12-06 17:00:00","3","2020","0","3","Schalke 04","Bayer Leverkusen","1.22701","2.45305","0.1194","0.2032","0.6774","Bundesliga","15","25","4","9","4","7","7.7000","11.8710"
"1","15222","1481221","120","121","2020-12-07 19:30:00","3","2020","3","1","Hoffenheim","Augsburg","1.45954","0.793064","0.5566","0.2603","0.1831","Bundesliga","10","12","7","2","8","5","20.0000","9.0357"
"1","15234","1481233","131","132","2020-12-11 19:30:00","3","2020","2","1","Wolfsburg","Eintracht Frankfurt","2.81209","1.51392","0.7103","0.1863","0.1034","Bundesliga","18","7","9","4","12","6","15.6429","7.6923"
"1","15230","1481229","129","133","2020-12-12 14:30:00","3","2020","1","5","Borussia Dortmund","VfB Stuttgart","0.776004","3.07677","0.0319","0.0921","0.876","Bundesliga","12","18","4","10","18","4","20.4444","5.8000"
"1","15231","1481230","136","123","2020-12-12 14:30:00","3","2020","2","0","RasenBallsport Leipzig","Werder Bremen","2.40107","0.599394","0.8372","0.1215","0.0413","Bundesliga","15","10","7","2","6","3","17.9474","9.0286"
"1","15232","1481231","130","122","2020-12-12 14:30:00","3","2020","1","1","Borussia M.Gladbach","Hertha Berlin","1.35982","0.36509","0.6768","0.2456","0.0776","Bundesliga","16","7","4","3","6","4","11.6500","10.6190"
"1","15235","1481234","135","262","2020-12-12 14:30:00","3","2020","2","0","Freiburg","Arminia Bielefeld","2.43027","0.238384","0.9219","0.0646","0.0135","Bundesliga","16","5","7","2","5","0","11.8333","11.0968"
"1","15237","1481236","125","134","2020-12-12 14:30:00","3","2020","0","1","Mainz 05","FC Cologne","1.26169","0.838955","0.477","0.3046","0.2184","Bundesliga","15","9","4","6","8","0","20.8000","9.7500"
"1","15236","1481235","240","117","2020-12-12 17:30:00","3","2020","1","1","Union Berlin","Bayern Munich","1.08682","1.06474","0.3508","0.3107","0.3385","Bundesliga","12","12","5","5","1","7","6.2083","29.3333"
"1","15238","1481237","121","124","2020-12-13 14:30:00","3","2020","2","2","Augsburg","Schalke 04","1.25437","1.90769","0.2174","0.253","0.5296","Bundesliga","9","16","4","4","2","10","5.7037","14.8500"
"1","15233","1481232","119","120","2020-12-13 17:00:00","3","2020","4","1","Bayer Leverkusen","Hoffenheim","2.12151","1.67451","0.4863","0.2449","0.2688","Bundesliga","13","11","8","4","9","4","15.4815","9.5000"
