"","X.1","match_id","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","player_gametime"
"108",11,12406,310657,31,"MissedShots",0.744000015258789,0.306000003814697,0.0119332447648048,"Nico Schulz","h",433,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00",NA,"TakeOn","NA"
"109",12,12406,310658,37,"MissedShots",0.715,0.524000015258789,0.0165997222065926,"Marco Reus","h",319,"FromCorner",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Lukasz Piszczek","BallTouch","NA"
"110",13,12406,310660,50,"Goal",0.921999969482422,0.322000007629395,0.243501886725426,"Jadon Sancho","h",6345,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Axel Witsel","Cross","NA"
"111",14,12406,310661,56,"Goal",0.89,0.475999984741211,0.455680280923843,"Marco Reus","h",319,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Paco Alcácer","Pass","NA"
"112",15,12406,310662,58,"Goal",0.858000030517578,0.474000015258789,0.12359694391489,"Paco Alcácer","h",2380,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Jadon Sancho","Pass","NA"
"113",16,12406,310664,66,"MissedShots",0.938000030517578,0.575,0.0536780692636967,"Mats Hummels","h",373,"SetPiece",2019,"Head",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Thorgan Hazard","Aerial","NA"
"114",17,12406,310666,71,"MissedShots",0.935,0.375,0.447835773229599,"Achraf Hakimi","h",5197,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Axel Witsel","Throughball","21"
"115",18,12406,310668,81,"Goal",0.929000015258789,0.47,0.49899885058403,"Julian Brandt","h",261,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Axel Witsel","Chipped","21"
"116",19,12406,310669,83,"BlockedShot",0.926999969482422,0.681999969482422,0.0375789776444435,"Mario Götze","h",422,"FromCorner",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Jadon Sancho","Cross","11"
"117",20,12406,310670,84,"MissedShots",0.929000015258789,0.332999992370605,0.0101055381819606,"Mats Hummels","h",373,"FromCorner",2019,"Head",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Julian Weigl","Aerial","NA"
"118",21,12406,310671,87,"MissedShots",0.895,0.610999984741211,0.0963738709688187,"Axel Witsel","h",3059,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Paco Alcácer","None","NA"
"119",22,12406,310672,89,"MissedShots",0.734000015258789,0.59,0.0203031003475189,"Axel Witsel","h",3059,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00",NA,"Interception","NA"
"120",23,12406,310646,0,"Goal",0.939000015258789,0.552999992370605,0.56216949224472,"Florian Niederlechner","a",306,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Mads Pedersen","Pass","NA"
"121",24,12406,310659,44,"MissedShots",0.963000030517578,0.62,0.0198777671903372,"André Hahn","a",412,"OpenPlay",2019,"Head",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Florian Niederlechner","Aerial","NA"
"122",25,12406,310663,61,"MissedShots",0.923000030517578,0.66,0.265818893909454,"Ruben Vargas","a",7810,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Florian Niederlechner","Pass","NA"
"123",26,12406,310665,67,"MissedShots",0.893000030517578,0.282999992370605,0.0433657541871071,"Florian Niederlechner","a",306,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Daniel Baier","TakeOn","NA"
"124",27,12406,310667,73,"BlockedShot",0.888000030517578,0.243999996185303,0.0132502736523747,"Marco Richter","a",6357,"SetPiece",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00",NA,"Aerial","29"
"125",1,12407,310674,3,"MissedShots",0.805999984741211,0.59,0.0471417643129826,"Charles Aránguiz","h",454,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"BallTouch","NA"
"126",2,12407,310675,9,"MissedShots",0.869000015258789,0.34,0.0526853539049625,"Kevin Volland","h",83,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Lars Bender","TakeOn","NA"
"127",3,12407,310676,9,"Goal",0.97,0.535999984741211,0.726106762886047,"Leon Bailey","h",5221,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kevin Volland","Rebound","NA"
"128",4,12407,310678,18,"Goal",0.909000015258789,0.615999984741211,0.37639382481575,"Kai Havertz","h",5220,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Julian Baumgartlinger","Throughball","NA"
"129",5,12407,310682,26,"BlockedShot",0.895,0.427000007629395,0.121065147221088,"Kevin Volland","h",83,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kai Havertz","Pass","NA"
"130",6,12407,310685,48,"BlockedShot",0.854000015258789,0.257999992370605,0.0289094932377338,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kai Havertz","Pass","NA"
"131",7,12407,310686,49,"MissedShots",0.850999984741211,0.69,0.0177085250616074,"Charles Aránguiz","h",454,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"Aerial","NA"
"132",8,12407,310687,51,"MissedShots",0.771999969482422,0.432999992370605,0.030768970027566,"Kai Havertz","h",5220,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kevin Volland","BallTouch","NA"
"133",9,12407,310688,54,"BlockedShot",0.865999984741211,0.182000007629395,0.0202504079788923,"Leon Bailey","h",5221,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kai Havertz","Pass","NA"
"134",10,12407,310690,64,"MissedShots",0.915,0.46,0.108431056141853,"Kevin Volland","h",83,"OpenPlay",2019,"Head",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Leon Bailey","Cross","NA"
"135",11,12407,310691,68,"Goal",0.931999969482422,0.495,0.580992519855499,"Kevin Volland","h",83,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Wendell","Pass","NA"
"136",12,12407,310692,72,"MissedShots",0.84,0.640999984741211,0.082106426358223,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kai Havertz","Pass","NA"
"137",13,12407,310694,86,"SavedShot",0.848000030517578,0.661999969482422,0.321845889091492,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Kevin Volland","Throughball","NA"
"138",14,12407,310673,3,"BlockedShot",0.811999969482422,0.499000015258789,0.0802611485123634,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Sven Michel","TakeOn","NA"
"139",15,12407,310677,14,"Goal",0.790999984741211,0.562999992370605,0.0344146676361561,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"BallRecovery","NA"
"140",16,12407,310679,24,"SavedShot",0.973000030517578,0.594000015258789,0.124464884400368,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Jamilu Collins","TakeOn","NA"
"141",17,12407,310680,24,"BlockedShot",0.969000015258789,0.527000007629395,0.768429458141327,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"Rebound","NA"
"142",18,12407,310681,24,"Goal",0.966999969482422,0.485,0.782331109046936,"Streli Mamba","a",7800,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"Rebound","NA"
"143",19,12407,310683,26,"BlockedShot",0.775,0.554000015258789,0.0284790750592947,"Mohamed Dräger","a",6476,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"None","NA"
"144",20,12407,310684,42,"SavedShot",0.810999984741211,0.661999969482422,0.0160621479153633,"Sebastian Vasiliadis","a",7797,"FromCorner",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"Aerial","NA"
"145",21,12407,310689,58,"MissedShots",0.77,0.293999996185303,0.0149968722835183,"Sven Michel","a",7799,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00",NA,"None","NA"
"146",22,12407,310693,75,"SavedShot",0.900999984741211,0.412000007629395,0.0746676176786423,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,"2019-08-17 14:30:00","Gerrit Holtmann","Cross","NA"
"147",1,12408,310696,15,"Goal",0.744000015258789,0.402000007629395,0.0110899517312646,"Maximilian Arnold","h",153,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"Aerial","NA"
"148",2,12408,310699,24,"SavedShot",0.748000030517578,0.462000007629395,0.0273310318589211,"Xaver Schlager","h",7783,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Joao Victor","Pass","NA"
"149",3,12408,310701,26,"MissedShots",0.785,0.617999992370605,0.0199722126126289,"Josuha Guilavogui","h",150,"SetPiece",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","NA"
"150",4,12408,310702,36,"BlockedShot",0.781999969482422,0.317999992370605,0.0449037775397301,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Xaver Schlager","Pass","NA"
"151",5,12408,310703,39,"MissedShots",0.721999969482422,0.544000015258789,0.0108279557898641,"Xaver Schlager","h",7783,"SetPiece",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","NA"
"152",6,12408,310704,40,"BlockedShot",0.809000015258789,0.303999996185303,0.0320670604705811,"William","h",6229,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Wout Weghorst","Pass","NA"
"153",7,12408,310705,40,"BlockedShot",0.966999969482422,0.342000007629395,0.0852578729391098,"Joao Victor","h",7784,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"BallTouch","NA"
"154",8,12408,310706,50,"SavedShot",0.775999984741211,0.570999984741211,0.0402226261794567,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Wout Weghorst","Pass","NA"
"155",9,12408,310707,51,"BlockedShot",0.808000030517578,0.709000015258789,0.0264470037072897,"Joao Victor","h",7784,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Wout Weghorst","Pass","NA"
"156",10,12408,310708,54,"MissedShots",0.854000015258789,0.38,0.0855088457465172,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Wout Weghorst","Pass","NA"
"157",11,12408,310709,55,"BlockedShot",0.744000015258789,0.482000007629395,0.0292923785746098,"Maximilian Arnold","h",153,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","NA"
"158",12,12408,310710,59,"Goal",0.875,0.407999992370605,0.353203624486923,"Wout Weghorst","h",7052,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Xaver Schlager","Pass","NA"
"159",13,12408,310713,77,"BlockedShot",0.901999969482422,0.256000003814697,0.0877078622579575,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Wout Weghorst","TakeOn","NA"
"160",14,12408,310718,90,"SavedShot",0.815,0.542000007629394,0.0572329685091972,"Josip Brekalo","h",5353,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","7"
"161",15,12408,310720,92,"MissedShots",0.890999984741211,0.804000015258789,0.0682351291179657,"Josip Brekalo","h",5353,"DirectFreekick",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"Standard","7"
"162",16,12408,310695,10,"BlockedShot",0.799000015258789,0.424000015258789,0.0430006794631481,"Anthony Modeste","a",137,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Kingsley Schindler","Pass","NA"
"163",17,12408,310697,20,"BlockedShot",0.769000015258789,0.26,0.0129970349371433,"Kingsley Ehizibue","a",7785,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Marco Höger","TakeOn","NA"
"164",18,12408,310698,22,"MissedShots",0.813000030517578,0.258999996185303,0.0127322506159544,"Kingsley Schindler","a",7788,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Marco Höger","Chipped","NA"
"165",19,12408,310700,24,"ShotOnPost",0.775999984741211,0.63,0.0271719116717577,"Dominick Drexler","a",7789,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Florian Kainz","Pass","NA"
"166",20,12408,310711,62,"MissedShots",0.978000030517578,0.395,0.0637205988168716,"Simon Terodde","a",6090,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","27"
"167",21,12408,310712,66,"BlockedShot",0.913000030517578,0.477999992370605,0.0374664887785912,"Rafael Czichos","a",7786,"FromCorner",2019,"Head",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Florian Kainz","Aerial","NA"
"168",22,12408,310714,78,"BlockedShot",0.724000015258789,0.404000015258789,0.0241693016141653,"Kingsley Ehizibue","a",7785,"FromCorner",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Jorge Meré","Pass","NA"
"169",23,12408,310715,82,"BlockedShot",0.916999969482422,0.661999969482422,0.0438418798148632,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Jonas Hector","Chipped","27"
"170",24,12408,310716,85,"MissedShots",0.891999969482422,0.439000015258789,0.0277760718017817,"Anthony Modeste","a",137,"SetPiece",2019,"Head",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Darko Churlinov","Foul","NA"
"171",25,12408,310717,86,"SavedShot",0.868000030517578,0.615999984741211,0.0262596607208252,"Jonas Hector","a",131,"SetPiece",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"Aerial","NA"
"172",26,12408,310719,90,"Goal",0.91,0.485,0.342864692211151,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None","27"
"173",1,12409,310801,11,"MissedShots",0.920999984741211,0.465999984741211,0.0585960559546947,"Marcus Thuram","h",5992,"OpenPlay",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Alassane Pléa","Aerial","NA"
"174",2,12409,310802,13,"BlockedShot",0.801999969482422,0.502000007629395,0.0454967953264713,"Breel Embolo","h",5356,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"None","NA"
"175",3,12409,310805,28,"BlockedShot",0.741999969482422,0.512999992370605,0.0221154298633337,"László Bénes","h",5258,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Florian Neuhaus","Pass","NA"
"176",4,12409,310807,35,"BlockedShot",0.87,0.685,0.0463517792522907,"Breel Embolo","h",5356,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Oscar Wendt","Pass","NA"
"177",5,12409,310808,39,"BlockedShot",0.856999969482422,0.412999992370605,0.101685680449009,"Marcus Thuram","h",5992,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"TakeOn","NA"
"178",6,12409,310809,40,"BlockedShot",0.764000015258789,0.519000015258789,0.0202976334840059,"Florian Neuhaus","h",7065,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"None","NA"
"179",7,12409,310810,43,"MissedShots",0.899000015258789,0.530999984741211,0.0220137573778629,"Nico Elvedi","h",212,"FromCorner",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Alassane Pléa","Aerial","NA"
"180",8,12409,310811,47,"MissedShots",0.861999969482422,0.4,0.0898699909448624,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Stefan Lainer","Pass","NA"
"181",9,12409,310812,54,"ShotOnPost",0.885999984741211,0.432999992370605,0.363402426242828,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Marcus Thuram","Pass","NA"
"182",10,12409,310814,65,"MissedShots",0.911999969482422,0.549000015258789,0.0268518943339586,"Alassane Pléa","h",3310,"FromCorner",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Oscar Wendt","Aerial","NA"
"183",11,12409,310815,70,"SavedShot",0.745999984741211,0.515,0.0661092028021812,"László Bénes","h",5258,"DirectFreekick",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"Standard","NA"
"184",12,12409,310817,72,"SavedShot",0.960999984741211,0.592999992370606,0.431384831666946,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Fabian Johnson","BlockedPass","NA"
"185",13,12409,310819,76,"SavedShot",0.785,0.629000015258789,0.0298355687409639,"Raffael","h",210,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"Dispossessed","12"
"186",14,12409,310820,77,"BlockedShot",0.764000015258789,0.673000030517578,0.0132052293047309,"Raffael","h",210,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"Aerial","12"
"187",15,12409,310822,80,"SavedShot",0.821999969482422,0.457999992370605,0.0627023726701736,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Denis Zakaria","Pass","NA"
"188",16,12409,310823,89,"MissedShots",0.785,0.4,0.0314879193902016,"László Bénes","h",5258,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Raffael","Pass","NA"
"189",17,12409,310800,5,"MissedShots",0.901999969482422,0.47,0.0971686467528343,"Benito Raman","a",7059,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Jonjoe Kenny","Cross","NA"
"190",18,12409,310803,15,"MissedShots",0.908000030517578,0.555,0.0855000987648964,"Matija Nastasic","a",451,"SetPiece",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Daniel Caligiuri","Chipped","NA"
"191",19,12409,310804,26,"MissedShots",0.821999969482422,0.485,0.325006067752838,"Benito Raman","a",7059,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Guido Burgstaller","Throughball","NA"
"192",20,12409,310806,33,"BlockedShot",0.790999984741211,0.37,0.0283109415322542,"Guido Burgstaller","a",5302,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"None","NA"
"193",21,12409,310813,58,"SavedShot",0.868000030517578,0.515,0.0747775509953499,"Matija Nastasic","a",451,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Weston McKennie","HeadPass","NA"
"194",22,12409,310816,71,"MissedShots",0.925999984741211,0.669000015258789,0.0691186040639877,"Guido Burgstaller","a",5302,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Benito Raman","Pass","NA"
"195",23,12409,310818,74,"BlockedShot",0.759000015258789,0.395,0.0183658376336098,"Fabian Reese","a",390,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"None","15"
"196",24,12409,310821,77,"MissedShots",0.878000030517578,0.357000007629395,0.0625255703926086,"Daniel Caligiuri","a",157,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00","Amine Harit","Chipped","NA"
"197",1,12410,311100,0,"Goal",0.904000015258789,0.450999984741211,0.0664340555667877,"Martin Hinteregger","h",2668,"FromCorner",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,"2019-08-18 14:30:00","Filip Kostic","Cross","NA"
"198",2,12410,311101,2,"BlockedShot",0.956999969482422,0.560999984741211,0.606581151485443,"Mijat Gacinovic","h",290,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,"2019-08-18 14:30:00","Filip Kostic","Pass","NA"
